time(ms),Hips position X(m),Hips position Y(m),Hips position Z(m),Hips quaternion W,Hips quaternion X,Hips quaternion Y,Hips quaternion Z,RightUpperLeg position X(m),RightUpperLeg position Y(m),RightUpperLeg position Z(m),RightUpperLeg quaternion W,RightUpperLeg quaternion X,RightUpperLeg quaternion Y,RightUpperLeg quaternion Z,RightLowerLeg position X(m),RightLowerLeg position Y(m),RightLowerLeg position Z(m),RightLowerLeg quaternion W,RightLowerLeg quaternion X,RightLowerLeg quaternion Y,RightLowerLeg quaternion Z,RightFoot position X(m),RightFoot position Y(m),RightFoot position Z(m),RightFoot quaternion W,RightFoot quaternion X,RightFoot quaternion Y,RightFoot quaternion Z,RightToe position X(m),RightToe position Y(m),RightToe position Z(m),RightToe quaternion W,RightToe quaternion X,RightToe quaternion Y,RightToe quaternion Z,LeftUpperLeg position X(m),LeftUpperLeg position Y(m),LeftUpperLeg position Z(m),LeftUpperLeg quaternion W,LeftUpperLeg quaternion X,LeftUpperLeg quaternion Y,LeftUpperLeg quaternion Z,LeftLowerLeg position X(m),LeftLowerLeg position Y(m),LeftLowerLeg position Z(m),LeftLowerLeg quaternion W,LeftLowerLeg quaternion X,LeftLowerLeg quaternion Y,LeftLowerLeg quaternion Z,LeftFoot position X(m),LeftFoot position Y(m),LeftFoot position Z(m),LeftFoot quaternion W,LeftFoot quaternion X,LeftFoot quaternion Y,LeftFoot quaternion Z,LeftToe position X(m),LeftToe position Y(m),LeftToe position Z(m),LeftToe quaternion W,LeftToe quaternion X,LeftToe quaternion Y,LeftToe quaternion Z,Spine position X(m),Spine position Y(m),Spine position Z(m),Spine quaternion W,Spine quaternion X,Spine quaternion Y,Spine quaternion Z,Spine1 position X(m),Spine1 position Y(m),Spine1 position Z(m),Spine1 quaternion W,Spine1 quaternion X,Spine1 quaternion Y,Spine1 quaternion Z,Spine2 position X(m),Spine2 position Y(m),Spine2 position Z(m),Spine2 quaternion W,Spine2 quaternion X,Spine2 quaternion Y,Spine2 quaternion Z,Spine3 position X(m),Spine3 position Y(m),Spine3 position Z(m),Spine3 quaternion W,Spine3 quaternion X,Spine3 quaternion Y,Spine3 quaternion Z,Neck position X(m),Neck position Y(m),Neck position Z(m),Neck quaternion W,Neck quaternion X,Neck quaternion Y,Neck quaternion Z,Head position X(m),Head position Y(m),Head position Z(m),Head quaternion W,Head quaternion X,Head quaternion Y,Head quaternion Z,RightShoulder position X(m),RightShoulder position Y(m),RightShoulder position Z(m),RightShoulder quaternion W,RightShoulder quaternion X,RightShoulder quaternion Y,RightShoulder quaternion Z,RightUpperArm position X(m),RightUpperArm position Y(m),RightUpperArm position Z(m),RightUpperArm quaternion W,RightUpperArm quaternion X,RightUpperArm quaternion Y,RightUpperArm quaternion Z,RightLowerArm position X(m),RightLowerArm position Y(m),RightLowerArm position Z(m),RightLowerArm quaternion W,RightLowerArm quaternion X,RightLowerArm quaternion Y,RightLowerArm quaternion Z,RightHand position X(m),RightHand position Y(m),RightHand position Z(m),RightHand quaternion W,RightHand quaternion X,RightHand quaternion Y,RightHand quaternion Z,LeftShoulder position X(m),LeftShoulder position Y(m),LeftShoulder position Z(m),LeftShoulder quaternion W,LeftShoulder quaternion X,LeftShoulder quaternion Y,LeftShoulder quaternion Z,LeftUpperArm position X(m),LeftUpperArm position Y(m),LeftUpperArm position Z(m),LeftUpperArm quaternion W,LeftUpperArm quaternion X,LeftUpperArm quaternion Y,LeftUpperArm quaternion Z,LeftLowerArm position X(m),LeftLowerArm position Y(m),LeftLowerArm position Z(m),LeftLowerArm quaternion W,LeftLowerArm quaternion X,LeftLowerArm quaternion Y,LeftLowerArm quaternion Z,LeftHand position X(m),LeftHand position Y(m),LeftHand position Z(m),LeftHand quaternion W,LeftHand quaternion X,LeftHand quaternion Y,LeftHand quaternion Z,
2939007,1.581097,-0.099058,1.022507,0.858441,0.032502,-0.010017,-0.511783,1.617324,-0.163211,1.001366,0.822604,-0.008642,-0.002400,-0.568543,1.623050,-0.191651,0.592811,0.844403,-0.074305,0.031461,-0.529597,1.562574,-0.242360,0.117335,0.870358,-0.017001,0.009601,-0.492033,1.700296,-0.171152,0.005224,0.870358,-0.017001,0.009601,-0.492033,1.546889,-0.033084,1.003744,0.837447,0.008659,-0.018701,-0.546130,1.555218,-0.014060,0.594669,0.858958,-0.039261,0.002058,-0.510534,1.529966,-0.039888,0.114038,0.867291,-0.005942,0.003742,-0.497752,1.659976,0.047722,0.004860,0.867291,-0.005942,0.003742,-0.497752,1.604973,-0.088016,1.125443,0.868459,0.024702,-0.010559,-0.495033,1.597132,-0.093533,1.248089,0.879348,0.015801,-0.011259,-0.475784,1.579710,-0.104261,1.363373,0.889346,0.007300,-0.011859,-0.457023,1.526189,-0.140593,1.474840,0.899223,-0.001500,-0.012459,-0.437311,1.524628,-0.139587,1.548813,0.895806,-0.061107,-0.026061,-0.439452,1.550851,-0.102587,1.677838,0.880564,-0.171012,-0.051120,-0.439032,1.558709,-0.203761,1.527399,0.892061,-0.029260,-0.016318,-0.450672,1.622178,-0.289681,1.533335,0.625459,0.199119,0.722068,-0.218562,1.588577,-0.286243,1.292741,0.701139,0.163344,0.688179,-0.090177,1.598115,-0.260576,1.033242,0.830646,0.069864,0.042604,-0.550755,1.471069,-0.092092,1.524031,0.898411,0.007759,-0.004100,-0.439068,1.405336,-0.007680,1.523972,0.590374,-0.372088,-0.601734,-0.388490,1.411656,-0.005029,1.281130,0.586349,-0.395202,-0.558579,-0.433590,1.411662,0.012445,1.020774,0.587719,-0.116032,-0.422197,0.680348,
2939017,1.581127,-0.099158,1.022461,0.858408,0.032444,-0.010159,-0.511840,1.617347,-0.163318,1.001343,0.822564,-0.008542,-0.002400,-0.568603,1.623115,-0.191691,0.592786,0.844371,-0.074306,0.031503,-0.529645,1.562603,-0.242375,0.117324,0.870334,-0.016942,0.009542,-0.492078,1.700358,-0.171172,0.005231,0.870334,-0.016942,0.009542,-0.492078,1.546934,-0.033187,1.003677,0.837403,0.008759,-0.018643,-0.546198,1.555270,-0.014069,0.594621,0.858982,-0.039304,0.002159,-0.510490,1.529918,-0.039883,0.114021,0.867331,-0.005842,0.003642,-0.497684,1.659948,0.047758,0.004881,0.867331,-0.005842,0.003642,-0.497684,1.604984,-0.088096,1.125393,0.868459,0.024643,-0.010659,-0.495034,1.597129,-0.093588,1.248039,0.879330,0.015801,-0.011359,-0.475816,1.579686,-0.104304,1.363326,0.889345,0.007300,-0.011901,-0.457023,1.526156,-0.140632,1.474791,0.899222,-0.001500,-0.012500,-0.437311,1.524590,-0.139623,1.548764,0.895804,-0.061107,-0.026161,-0.439451,1.550790,-0.102611,1.677791,0.880557,-0.171011,-0.051262,-0.439029,1.558672,-0.203798,1.527354,0.892071,-0.029419,-0.016460,-0.450636,1.622146,-0.289709,1.533332,0.625465,0.199121,0.722075,-0.218523,1.588549,-0.286258,1.292742,0.701232,0.162984,0.688230,-0.089718,1.598094,-0.260551,1.033241,0.830983,0.069904,0.042603,-0.550241,1.471033,-0.092129,1.523976,0.898435,0.007859,-0.004100,-0.439017,1.405287,-0.007721,1.523926,0.590429,-0.372045,-0.601772,-0.388388,1.411592,-0.005083,1.281080,0.586155,-0.395365,-0.558785,-0.433437,1.411648,0.012210,1.020718,0.587612,-0.116289,-0.422034,0.680498,
2939028,1.581157,-0.099251,1.022423,0.858372,0.032403,-0.010258,-0.511900,1.617369,-0.163418,1.001321,0.822546,-0.008444,-0.002343,-0.568632,1.623143,-0.191701,0.592739,0.844344,-0.074304,0.031558,-0.529685,1.562580,-0.242355,0.117249,0.870303,-0.016901,0.009501,-0.492134,1.700349,-0.171170,0.005181,0.870303,-0.016901,0.009501,-0.492134,1.546976,-0.033279,1.003624,0.837372,0.008801,-0.018602,-0.546247,1.555305,-0.014114,0.594580,0.859000,-0.039305,0.002200,-0.510460,1.529919,-0.039909,0.114001,0.867361,-0.005687,0.003543,-0.497635,1.659979,0.047769,0.004915,0.867361,-0.005687,0.003543,-0.497635,1.605002,-0.088175,1.125354,0.868420,0.024602,-0.010815,-0.495101,1.597119,-0.093638,1.247995,0.879316,0.015801,-0.011458,-0.475839,1.579657,-0.104341,1.363268,0.889321,0.007300,-0.011957,-0.457068,1.526109,-0.140660,1.474736,0.899222,-0.001500,-0.012557,-0.437311,1.524535,-0.139648,1.548709,0.895801,-0.061107,-0.026260,-0.439450,1.550712,-0.102624,1.677738,0.880553,-0.171010,-0.051360,-0.439026,1.558619,-0.203824,1.527306,0.892101,-0.029501,-0.016614,-0.450566,1.622110,-0.289728,1.533322,0.625465,0.199121,0.722075,-0.218523,1.588513,-0.286277,1.292731,0.701313,0.162529,0.688312,-0.089280,1.598041,-0.260569,1.033217,0.831359,0.069846,0.042602,-0.549680,1.470981,-0.092155,1.523913,0.898435,0.007900,-0.004043,-0.439017,1.405235,-0.007747,1.523878,0.590496,-0.372025,-0.601797,-0.388269,1.411509,-0.005129,1.281005,0.585998,-0.395494,-0.559022,-0.433227,1.411609,0.011979,1.020615,0.587501,-0.116525,-0.421828,0.680680,
2939038,1.581196,-0.099347,1.022389,0.858316,0.032403,-0.010352,-0.511992,1.617397,-0.163524,1.001299,0.822506,-0.008349,-0.002300,-0.568691,1.623183,-0.191724,0.592722,0.844308,-0.074305,0.031654,-0.529737,1.562540,-0.242325,0.117254,0.870293,-0.016902,0.009501,-0.492153,1.700302,-0.171151,0.005194,0.870293,-0.016902,0.009501,-0.492153,1.547032,-0.033368,1.003579,0.837372,0.008801,-0.018550,-0.546247,1.555326,-0.014180,0.594536,0.859000,-0.039305,0.002252,-0.510459,1.529897,-0.039949,0.113958,0.867384,-0.005549,0.003500,-0.497597,1.659965,0.047757,0.004923,0.867384,-0.005549,0.003500,-0.497597,1.605028,-0.088266,1.125325,0.868367,0.024602,-0.010952,-0.495190,1.597114,-0.093711,1.247967,0.879283,0.015801,-0.011553,-0.475897,1.579631,-0.104402,1.363235,0.889292,0.007300,-0.012052,-0.457122,1.526063,-0.140703,1.474691,0.899221,-0.001500,-0.012652,-0.437310,1.524477,-0.139684,1.548664,0.895799,-0.061107,-0.026354,-0.439449,1.550631,-0.102650,1.677695,0.880523,-0.170963,-0.051507,-0.439088,1.558565,-0.203863,1.527272,0.892125,-0.029501,-0.016752,-0.450513,1.622067,-0.289762,1.533314,0.625458,0.199118,0.722067,-0.218572,1.588465,-0.286327,1.292719,0.701357,0.161953,0.688459,-0.088850,1.597927,-0.260658,1.033199,0.831744,0.069700,0.042602,-0.549116,1.470926,-0.092194,1.523855,0.898455,0.007952,-0.004000,-0.438975,1.405175,-0.007796,1.523833,0.590542,-0.372027,-0.601843,-0.388125,1.411423,-0.005219,1.280962,0.585915,-0.395597,-0.559215,-0.432995,1.411530,0.011729,1.020572,0.587401,-0.116662,-0.421634,0.680863,
2939049,1.581248,-0.099468,1.022347,0.858256,0.032402,-0.010514,-0.512090,1.617441,-0.163659,1.001276,0.822468,-0.008244,-0.002300,-0.568747,1.623272,-0.191788,0.592706,0.844262,-0.074362,0.031759,-0.529795,1.562511,-0.242377,0.117256,0.870294,-0.016845,0.009501,-0.492153,1.700279,-0.171193,0.005210,0.870294,-0.016845,0.009501,-0.492153,1.547105,-0.033482,1.003517,0.837373,0.008857,-0.018502,-0.546247,1.555390,-0.014234,0.594477,0.859015,-0.039303,0.002357,-0.510435,1.529874,-0.039953,0.113854,0.867419,-0.005444,0.003444,-0.497536,1.659958,0.047789,0.004850,0.867419,-0.005444,0.003444,-0.497536,1.605055,-0.088376,1.125290,0.868307,0.024602,-0.011057,-0.495293,1.597118,-0.093807,1.247932,0.879263,0.015745,-0.011657,-0.475934,1.579619,-0.104474,1.363206,0.889281,0.007244,-0.012158,-0.457142,1.526039,-0.140748,1.474653,0.899219,-0.001500,-0.012757,-0.437309,1.524438,-0.139722,1.548625,0.895800,-0.061050,-0.026459,-0.439449,1.550561,-0.102688,1.677663,0.880496,-0.170919,-0.051606,-0.439148,1.558530,-0.203903,1.527246,0.892145,-0.029558,-0.016857,-0.450466,1.622038,-0.289790,1.533313,0.625444,0.199171,0.722051,-0.218615,1.588436,-0.286350,1.292707,0.701408,0.161329,0.688607,-0.088437,1.597831,-0.260743,1.033174,0.832173,0.069491,0.042602,-0.548492,1.470892,-0.092234,1.523802,0.898474,0.008001,-0.003944,-0.438936,1.405137,-0.007845,1.523795,0.590614,-0.372036,-0.601859,-0.387981,1.411339,-0.005302,1.280935,0.585872,-0.395705,-0.559382,-0.432740,1.411428,0.011492,1.020540,0.587279,-0.116763,-0.421469,0.681054,
2939059,1.581311,-0.099603,1.022312,0.858196,0.032343,-0.010660,-0.512192,1.617492,-0.163809,1.001264,0.822441,-0.008141,-0.002241,-0.568788,1.623329,-0.191843,0.592661,0.844220,-0.074407,0.031862,-0.529850,1.562461,-0.242410,0.117241,0.870294,-0.016802,0.009501,-0.492153,1.700233,-0.171217,0.005207,0.870294,-0.016802,0.009501,-0.492153,1.547187,-0.033613,1.003459,0.837373,0.008901,-0.018443,-0.546248,1.555452,-0.014309,0.594422,0.859026,-0.039301,0.002400,-0.510415,1.529899,-0.040008,0.113763,0.867456,-0.005341,0.003400,-0.497473,1.659991,0.047770,0.004793,0.867456,-0.005341,0.003400,-0.497473,1.605102,-0.088492,1.125257,0.868278,0.024543,-0.011160,-0.495345,1.597150,-0.093897,1.247895,0.879238,0.015701,-0.011760,-0.475979,1.579633,-0.104543,1.363175,0.889280,0.007201,-0.012260,-0.457141,1.526037,-0.140797,1.474620,0.899241,-0.001500,-0.012860,-0.437261,1.524422,-0.139765,1.548589,0.895800,-0.061007,-0.026562,-0.439449,1.550516,-0.102729,1.677632,0.880502,-0.170861,-0.051665,-0.439151,1.558524,-0.203941,1.527223,0.892160,-0.029602,-0.016960,-0.450430,1.622036,-0.289819,1.533313,0.625403,0.199220,0.722072,-0.218622,1.588420,-0.286357,1.292723,0.701504,0.160697,0.688703,-0.088069,1.597779,-0.260839,1.033176,0.832592,0.069286,0.042603,-0.547882,1.470879,-0.092287,1.523752,0.898474,0.008001,-0.003900,-0.438936,1.405123,-0.007898,1.523754,0.590718,-0.371978,-0.601860,-0.387879,1.411287,-0.005348,1.280894,0.585794,-0.395795,-0.559569,-0.432521,1.411387,0.011297,1.020472,0.587143,-0.116930,-0.421326,0.681230,
2939069,1.581378,-0.099735,1.022289,0.858129,0.032303,-0.010755,-0.512303,1.617541,-0.163950,1.001256,0.822405,-0.008047,-0.002200,-0.568841,1.623391,-0.191902,0.592666,0.844182,-0.074407,0.031957,-0.529905,1.562442,-0.242415,0.117254,0.870294,-0.016802,0.009501,-0.492153,1.700215,-0.171223,0.005220,0.870294,-0.016802,0.009501,-0.492153,1.547276,-0.033744,1.003423,0.837375,0.008901,-0.018348,-0.546249,1.555475,-0.014397,0.594388,0.859026,-0.039301,0.002454,-0.510415,1.529878,-0.040070,0.113730,0.867475,-0.005247,0.003346,-0.497443,1.659979,0.047725,0.004799,0.867475,-0.005247,0.003346,-0.497443,1.605158,-0.088615,1.125228,0.868255,0.024502,-0.011254,-0.495385,1.597190,-0.094000,1.247873,0.879207,0.015701,-0.011855,-0.476033,1.579654,-0.104633,1.363145,0.889279,0.007254,-0.012355,-0.457141,1.526032,-0.140888,1.474578,0.899256,-0.001500,-0.012955,-0.437227,1.524406,-0.139850,1.548544,0.895798,-0.061007,-0.026657,-0.439448,1.550477,-0.102803,1.677589,0.880506,-0.170821,-0.051706,-0.439153,1.558514,-0.204023,1.527189,0.892157,-0.029656,-0.017055,-0.450429,1.622026,-0.289900,1.533303,0.625371,0.199222,0.722082,-0.218678,1.588392,-0.286451,1.292722,0.701568,0.160093,0.688820,-0.087747,1.597696,-0.261027,1.033181,0.832959,0.069042,0.042548,-0.547360,1.470865,-0.092379,1.523695,0.898474,0.008001,-0.003847,-0.438936,1.405109,-0.007991,1.523707,0.590817,-0.371940,-0.601810,-0.387841,1.411230,-0.005413,1.280850,0.585712,-0.395845,-0.559717,-0.432395,1.411359,0.011130,1.020433,0.587019,-0.117068,-0.421199,0.681392,
2939080,1.581439,-0.099863,1.022265,0.858075,0.032303,-0.010849,-0.512393,1.617593,-0.164089,1.001244,0.822368,-0.007952,-0.002200,-0.568896,1.623484,-0.191977,0.592659,0.844127,-0.074358,0.032003,-0.529996,1.562515,-0.242422,0.117235,0.870294,-0.016802,0.009501,-0.492153,1.700287,-0.171230,0.005201,0.870294,-0.016802,0.009501,-0.492153,1.547354,-0.033865,1.003387,0.837376,0.008949,-0.018253,-0.546249,1.555510,-0.014443,0.594356,0.859047,-0.039302,0.002500,-0.510379,1.529876,-0.040093,0.113723,0.867508,-0.005152,0.003252,-0.497386,1.659998,0.047730,0.004828,0.867508,-0.005152,0.003252,-0.497386,1.605206,-0.088738,1.125209,0.868201,0.024501,-0.011349,-0.495477,1.597217,-0.094110,1.247854,0.879176,0.015701,-0.011950,-0.476089,1.579661,-0.104730,1.363121,0.889278,0.007301,-0.012450,-0.457140,1.526016,-0.140985,1.474543,0.899255,-0.001452,-0.013049,-0.437227,1.524373,-0.139948,1.548509,0.895795,-0.061006,-0.026751,-0.439447,1.550423,-0.102889,1.677556,0.880493,-0.170769,-0.051754,-0.439195,1.558487,-0.204121,1.527161,0.892174,-0.029702,-0.017150,-0.450389,1.622003,-0.289988,1.533297,0.625364,0.199220,0.722074,-0.218722,1.588364,-0.286552,1.292712,0.701619,0.159525,0.688918,-0.087609,1.597611,-0.261276,1.033156,0.833257,0.068759,0.042503,-0.546945,1.470837,-0.092477,1.523649,0.898474,0.008049,-0.003800,-0.438936,1.405082,-0.008089,1.523674,0.590906,-0.371936,-0.601758,-0.387789,1.411152,-0.005498,1.280811,0.585632,-0.395903,-0.559825,-0.432311,1.411307,0.010960,1.020402,0.586969,-0.117162,-0.421101,0.681480,
2939090,1.581484,-0.099987,1.022241,0.858019,0.032255,-0.010948,-0.512487,1.617627,-0.164226,1.001234,0.822307,-0.007853,-0.002153,-0.568985,1.623526,-0.192028,0.592630,0.844070,-0.074306,0.032050,-0.530092,1.562538,-0.242401,0.117194,0.870294,-0.016802,0.009501,-0.492153,1.700311,-0.171209,0.005161,0.870294,-0.016802,0.009501,-0.492153,1.547415,-0.033983,1.003346,0.837376,0.009001,-0.018202,-0.546250,1.555559,-0.014503,0.594318,0.859070,-0.039303,0.002548,-0.510341,1.529887,-0.040131,0.113711,0.867544,-0.005053,0.003200,-0.497325,1.660022,0.047727,0.004847,0.867544,-0.005053,0.003200,-0.497325,1.605242,-0.088849,1.125187,0.868145,0.024501,-0.011448,-0.495573,1.597232,-0.094208,1.247833,0.879153,0.015701,-0.012048,-0.476129,1.579653,-0.104816,1.363103,0.889258,0.007253,-0.012548,-0.457177,1.525988,-0.141049,1.474530,0.899254,-0.001400,-0.013148,-0.437226,1.524329,-0.140012,1.548495,0.895794,-0.061006,-0.026803,-0.439446,1.550367,-0.102947,1.677543,0.880476,-0.170715,-0.051852,-0.439238,1.558447,-0.204184,1.527155,0.892193,-0.029703,-0.017202,-0.450347,1.621969,-0.290042,1.533300,0.625370,0.199175,0.722081,-0.218725,1.588325,-0.286623,1.292720,0.701603,0.159021,0.689045,-0.087654,1.597477,-0.261531,1.033128,0.833454,0.068415,0.042456,-0.546691,1.470798,-0.092541,1.523623,0.898492,0.008101,-0.003800,-0.438898,1.405038,-0.008161,1.523653,0.590951,-0.371932,-0.601752,-0.387734,1.411084,-0.005576,1.280785,0.585536,-0.396004,-0.559928,-0.432214,1.411256,0.010781,1.020372,0.586964,-0.117308,-0.420999,0.681522,
2939101,1.581510,-0.100102,1.022215,0.857960,0.032202,-0.011052,-0.512587,1.617640,-0.164354,1.001224,0.822242,-0.007800,-0.002100,-0.569081,1.623524,-0.192099,0.592603,0.844007,-0.074305,0.032102,-0.530189,1.562486,-0.242439,0.117157,0.870294,-0.016802,0.009501,-0.492153,1.700258,-0.171247,0.005124,0.870294,-0.016802,0.009501,-0.492153,1.547459,-0.034092,1.003303,0.837377,0.009052,-0.018150,-0.546250,1.555590,-0.014553,0.594278,0.859069,-0.039303,0.002600,-0.510341,1.529875,-0.040155,0.113672,0.867566,-0.004949,0.003200,-0.497286,1.660007,0.047729,0.004843,0.867566,-0.004949,0.003200,-0.497286,1.605259,-0.088949,1.125163,0.868110,0.024450,-0.011552,-0.495635,1.597232,-0.094284,1.247804,0.879152,0.015701,-0.012152,-0.476128,1.579633,-0.104881,1.363073,0.889235,0.007200,-0.012652,-0.457218,1.525946,-0.141089,1.474504,0.899273,-0.001400,-0.013253,-0.437184,1.524273,-0.140045,1.548466,0.895796,-0.060955,-0.026855,-0.439447,1.550293,-0.102987,1.677519,0.880474,-0.170714,-0.051904,-0.439237,1.558400,-0.204214,1.527139,0.892193,-0.029703,-0.017253,-0.450347,1.621921,-0.290071,1.533295,0.625360,0.199119,0.722121,-0.218669,1.588260,-0.286650,1.292709,0.701535,0.158653,0.689186,-0.087756,1.597301,-0.261712,1.033087,0.833559,0.067998,0.042403,-0.546587,1.470745,-0.092584,1.523581,0.898523,0.008152,-0.003800,-0.438835,1.404970,-0.008210,1.523616,0.590958,-0.371936,-0.601707,-0.387790,1.411011,-0.005600,1.280753,0.585427,-0.396105,-0.559975,-0.432209,1.411207,0.010692,1.020332,0.587000,-0.117461,-0.420935,0.681504,
2939111,1.581537,-0.100206,1.022189,0.857900,0.032146,-0.011101,-0.512689,1.617652,-0.164471,1.001208,0.822202,-0.007745,-0.002100,-0.569140,1.623558,-0.192178,0.592600,0.843945,-0.074304,0.032158,-0.530284,1.562467,-0.242484,0.117142,0.870296,-0.016746,0.009445,-0.492154,1.700256,-0.171287,0.005133,0.870296,-0.016746,0.009445,-0.492154,1.547501,-0.034190,1.003267,0.837377,0.009101,-0.018102,-0.546250,1.555621,-0.014597,0.594245,0.859069,-0.039303,0.002656,-0.510341,1.529860,-0.040171,0.113640,0.867626,-0.004900,0.003144,-0.497184,1.659985,0.047747,0.004833,0.867626,-0.004900,0.003144,-0.497184,1.605286,-0.089045,1.125138,0.868074,0.024402,-0.011601,-0.495698,1.597255,-0.094362,1.247775,0.879129,0.015645,-0.012200,-0.476171,1.579650,-0.104941,1.363050,0.889234,0.007200,-0.012756,-0.457218,1.525942,-0.141139,1.474476,0.899292,-0.001400,-0.013301,-0.437145,1.524263,-0.140092,1.548435,0.895804,-0.060959,-0.026957,-0.439423,1.550260,-0.103016,1.677502,0.880474,-0.170714,-0.051904,-0.439237,1.558396,-0.204257,1.527114,0.892202,-0.029757,-0.017301,-0.450323,1.621928,-0.290118,1.533285,0.625404,0.199115,0.722100,-0.218617,1.588291,-0.286689,1.292687,0.701489,0.158454,0.689244,-0.088029,1.597265,-0.261917,1.033053,0.833534,0.067640,0.042405,-0.546670,1.470735,-0.092638,1.523544,0.898532,0.008200,-0.003856,-0.438815,1.404950,-0.008260,1.523573,0.590964,-0.371940,-0.601665,-0.387842,1.410986,-0.005627,1.280714,0.585295,-0.396246,-0.559948,-0.432293,1.411205,0.010626,1.020266,0.587090,-0.117619,-0.420869,0.681440,
2939121,1.581566,-0.100305,1.022169,0.857870,0.032103,-0.011155,-0.512742,1.617673,-0.164574,1.001199,0.822162,-0.007646,-0.002100,-0.569198,1.623621,-0.192216,0.592592,0.843884,-0.074303,0.032201,-0.530379,1.562488,-0.242493,0.117129,0.870297,-0.016702,0.009401,-0.492155,1.700290,-0.171293,0.005139,0.870297,-0.016702,0.009401,-0.492155,1.547541,-0.034289,1.003238,0.837377,0.009155,-0.018102,-0.546250,1.555685,-0.014658,0.594217,0.859069,-0.039303,0.002755,-0.510341,1.529842,-0.040184,0.113614,0.867656,-0.004846,0.003100,-0.497132,1.659976,0.047758,0.004825,0.867656,-0.004846,0.003100,-0.497132,1.605312,-0.089134,1.125114,0.868055,0.024402,-0.011655,-0.495731,1.597268,-0.094444,1.247757,0.879098,0.015601,-0.012255,-0.476228,1.579656,-0.105006,1.363026,0.889234,0.007200,-0.012800,-0.457217,1.525940,-0.141199,1.474449,0.899291,-0.001455,-0.013356,-0.437144,1.524257,-0.140141,1.548408,0.895798,-0.061004,-0.027002,-0.439426,1.550249,-0.103050,1.677471,0.880463,-0.170767,-0.051958,-0.439231,1.558391,-0.204309,1.527098,0.892229,-0.029856,-0.017355,-0.450260,1.621937,-0.290164,1.533289,0.625466,0.199066,0.722076,-0.218568,1.588330,-0.286746,1.292699,0.701405,0.158304,0.689313,-0.088426,1.597217,-0.262164,1.033056,0.833452,0.067286,0.042348,-0.546843,1.470730,-0.092691,1.523507,0.898552,0.008255,-0.003900,-0.438771,1.404941,-0.008323,1.523533,0.590964,-0.371940,-0.601665,-0.387842,1.410976,-0.005690,1.280674,0.585189,-0.396384,-0.559888,-0.432387,1.411202,0.010540,1.020219,0.587200,-0.117764,-0.420832,0.681343,
2939132,1.581603,-0.100395,1.022146,0.857837,0.032103,-0.011246,-0.512794,1.617704,-0.164670,1.001188,0.822106,-0.007555,-0.002055,-0.569281,1.623659,-0.192232,0.592565,0.843816,-0.074305,0.032247,-0.530484,1.562483,-0.242477,0.117130,0.870277,-0.016701,0.009401,-0.492189,1.700297,-0.171284,0.005135,0.870277,-0.016701,0.009401,-0.492189,1.547590,-0.034379,1.003205,0.837377,0.009201,-0.018057,-0.546250,1.555723,-0.014697,0.594187,0.859087,-0.039349,0.002800,-0.510307,1.529822,-0.040238,0.113608,0.867676,-0.004755,0.003055,-0.497098,1.659961,0.047722,0.004856,0.867676,-0.004755,0.003055,-0.497098,1.605333,-0.089219,1.125091,0.868034,0.024401,-0.011746,-0.495765,1.597269,-0.094518,1.247739,0.879087,0.015602,-0.012301,-0.476247,1.579649,-0.105073,1.362998,0.889233,0.007200,-0.012846,-0.457217,1.525924,-0.141261,1.474419,0.899290,-0.001500,-0.013401,-0.437144,1.524238,-0.140195,1.548377,0.895788,-0.061006,-0.027048,-0.439443,1.550218,-0.103101,1.677430,0.880437,-0.170861,-0.052005,-0.439241,1.558373,-0.204365,1.527077,0.892262,-0.029947,-0.017446,-0.450186,1.621928,-0.290202,1.533292,0.625477,0.199025,0.722089,-0.218527,1.588321,-0.286786,1.292712,0.701305,0.158166,0.689394,-0.088832,1.597113,-0.262391,1.033041,0.833377,0.066921,0.042301,-0.547005,1.470712,-0.092747,1.523469,0.898597,0.008300,-0.003900,-0.438680,1.404905,-0.008392,1.523498,0.590944,-0.371973,-0.601644,-0.387874,1.410941,-0.005760,1.280623,0.585105,-0.396524,-0.559803,-0.432482,1.411161,0.010457,1.020172,0.587348,-0.117857,-0.420796,0.681222,
