time(ms),Hips position X(m),Hips position Y(m),Hips position Z(m),Hips quaternion W,Hips quaternion X,Hips quaternion Y,Hips quaternion Z,RightUpperLeg position X(m),RightUpperLeg position Y(m),RightUpperLeg position Z(m),RightUpperLeg quaternion W,RightUpperLeg quaternion X,RightUpperLeg quaternion Y,RightUpperLeg quaternion Z,RightLowerLeg position X(m),RightLowerLeg position Y(m),RightLowerLeg position Z(m),RightLowerLeg quaternion W,RightLowerLeg quaternion X,RightLowerLeg quaternion Y,RightLowerLeg quaternion Z,RightFoot position X(m),RightFoot position Y(m),RightFoot position Z(m),RightFoot quaternion W,RightFoot quaternion X,RightFoot quaternion Y,RightFoot quaternion Z,RightToe position X(m),RightToe position Y(m),RightToe position Z(m),RightToe quaternion W,RightToe quaternion X,RightToe quaternion Y,RightToe quaternion Z,LeftUpperLeg position X(m),LeftUpperLeg position Y(m),LeftUpperLeg position Z(m),LeftUpperLeg quaternion W,LeftUpperLeg quaternion X,LeftUpperLeg quaternion Y,LeftUpperLeg quaternion Z,LeftLowerLeg position X(m),LeftLowerLeg position Y(m),LeftLowerLeg position Z(m),LeftLowerLeg quaternion W,LeftLowerLeg quaternion X,LeftLowerLeg quaternion Y,LeftLowerLeg quaternion Z,LeftFoot position X(m),LeftFoot position Y(m),LeftFoot position Z(m),LeftFoot quaternion W,LeftFoot quaternion X,LeftFoot quaternion Y,LeftFoot quaternion Z,LeftToe position X(m),LeftToe position Y(m),LeftToe position Z(m),LeftToe quaternion W,LeftToe quaternion X,LeftToe quaternion Y,LeftToe quaternion Z,Spine position X(m),Spine position Y(m),Spine position Z(m),Spine quaternion W,Spine quaternion X,Spine quaternion Y,Spine quaternion Z,Spine1 position X(m),Spine1 position Y(m),Spine1 position Z(m),Spine1 quaternion W,Spine1 quaternion X,Spine1 quaternion Y,Spine1 quaternion Z,Spine2 position X(m),Spine2 position Y(m),Spine2 position Z(m),Spine2 quaternion W,Spine2 quaternion X,Spine2 quaternion Y,Spine2 quaternion Z,Spine3 position X(m),Spine3 position Y(m),Spine3 position Z(m),Spine3 quaternion W,Spine3 quaternion X,Spine3 quaternion Y,Spine3 quaternion Z,Neck position X(m),Neck position Y(m),Neck position Z(m),Neck quaternion W,Neck quaternion X,Neck quaternion Y,Neck quaternion Z,Head position X(m),Head position Y(m),Head position Z(m),Head quaternion W,Head quaternion X,Head quaternion Y,Head quaternion Z,RightShoulder position X(m),RightShoulder position Y(m),RightShoulder position Z(m),RightShoulder quaternion W,RightShoulder quaternion X,RightShoulder quaternion Y,RightShoulder quaternion Z,RightUpperArm position X(m),RightUpperArm position Y(m),RightUpperArm position Z(m),RightUpperArm quaternion W,RightUpperArm quaternion X,RightUpperArm quaternion Y,RightUpperArm quaternion Z,RightLowerArm position X(m),RightLowerArm position Y(m),RightLowerArm position Z(m),RightLowerArm quaternion W,RightLowerArm quaternion X,RightLowerArm quaternion Y,RightLowerArm quaternion Z,RightHand position X(m),RightHand position Y(m),RightHand position Z(m),RightHand quaternion W,RightHand quaternion X,RightHand quaternion Y,RightHand quaternion Z,LeftShoulder position X(m),LeftShoulder position Y(m),LeftShoulder position Z(m),LeftShoulder quaternion W,LeftShoulder quaternion X,LeftShoulder quaternion Y,LeftShoulder quaternion Z,LeftUpperArm position X(m),LeftUpperArm position Y(m),LeftUpperArm position Z(m),LeftUpperArm quaternion W,LeftUpperArm quaternion X,LeftUpperArm quaternion Y,LeftUpperArm quaternion Z,LeftLowerArm position X(m),LeftLowerArm position Y(m),LeftLowerArm position Z(m),LeftLowerArm quaternion W,LeftLowerArm quaternion X,LeftLowerArm quaternion Y,LeftLowerArm quaternion Z,LeftHand position X(m),LeftHand position Y(m),LeftHand position Z(m),LeftHand quaternion W,LeftHand quaternion X,LeftHand quaternion Y,LeftHand quaternion Z,
905947,-1.547971,-1.982451,1.095772,-0.689161,0.019649,-0.023411,0.723964,-1.558493,-2.086704,1.007551,-0.826541,0.029131,-0.090729,0.554752,-1.641617,-2.062762,0.559869,-0.800510,0.039434,-0.102852,0.589110,-1.740193,-2.035659,0.104301,-0.456872,0.006941,-0.013567,0.889402,-1.643875,-2.104667,0.020664,-0.456872,0.006941,-0.013567,0.889402,-1.548133,-1.876999,1.008352,-0.607726,-0.078253,-0.042976,0.789112,-1.515644,-1.802717,0.559731,-0.587333,-0.013069,-0.078830,0.805391,-1.549055,-1.736254,0.098721,-0.564871,-0.040339,0.058724,0.822098,-1.426650,-1.783275,0.036738,-0.564871,-0.040339,0.058724,0.822098,-1.542082,-1.983112,1.192574,-0.667054,0.024434,-0.014874,0.744460,-1.535786,-1.981942,1.304372,-0.639786,0.030087,-0.004737,0.767949,-1.529462,-1.978164,1.425127,-0.609380,0.036155,0.006100,0.792030,-1.512045,-1.974966,1.541382,-0.577909,0.042124,0.017138,0.814833,-1.517503,-1.961796,1.661115,-0.699711,0.037387,-0.008132,0.713401,-1.511031,-1.957725,1.760809,-0.789334,0.032467,-0.029587,0.612391,-1.537503,-2.013995,1.585792,-0.718027,0.043356,0.014433,0.694514,-1.532062,-2.169360,1.598418,-0.323408,-0.592419,-0.313238,0.668078,-1.555081,-2.185153,1.340972,-0.412284,-0.548364,-0.393814,0.611743,-1.571731,-2.205744,1.058260,0.050642,0.477267,-0.852635,-0.206556,-1.505316,-1.921854,1.577125,0.398027,0.036950,0.016401,0.916483,-1.399182,-2.035844,1.568597,-0.408752,0.605885,0.403704,0.550317,-1.416881,-2.046023,1.310449,-0.266141,0.678865,0.265630,0.630676,-1.434877,-2.053109,1.027163,0.629615,0.025666,-0.105743,0.769250,
905957,-1.543278,-1.981783,1.096060,-0.689146,0.019216,-0.024661,0.723948,-1.553905,-2.085827,1.007597,-0.825025,0.031232,-0.091967,0.556687,-1.638945,-2.062639,0.560280,-0.798828,0.041630,-0.104261,0.590991,-1.739696,-2.036153,0.105134,-0.457411,0.008352,-0.016212,0.889068,-1.643702,-2.104754,0.020785,-0.457411,0.008352,-0.016212,0.889068,-1.543529,-1.876115,1.008892,-0.608047,-0.077048,-0.041260,0.789075,-1.510968,-1.803711,0.559944,-0.587176,-0.013198,-0.077939,0.805590,-1.543774,-1.737846,0.098888,-0.565400,-0.040305,0.058706,0.821737,-1.421309,-1.784719,0.036892,-0.565400,-0.040305,0.058706,0.821737,-1.537283,-1.982677,1.192858,-0.666947,0.024209,-0.015771,0.744545,-1.530890,-1.981691,1.304656,-0.639654,0.030102,-0.005186,0.768056,-1.524493,-1.977995,1.425412,-0.609064,0.036396,0.006101,0.792262,-1.507032,-1.974774,1.541657,-0.577444,0.042587,0.017586,0.815129,-1.512452,-1.961443,1.661381,-0.699269,0.037307,-0.007908,0.713841,-1.506021,-1.957355,1.761075,-0.788912,0.032115,-0.029507,0.612957,-1.532525,-2.013720,1.586126,-0.717638,0.043498,0.014208,0.694911,-1.527253,-2.169108,1.598737,-0.322755,-0.592652,-0.312457,0.668553,-1.550348,-2.184956,1.341308,-0.412064,-0.548183,-0.393177,0.612462,-1.567211,-2.205876,1.058661,0.050990,0.476535,-0.853105,-0.206217,-1.500238,-1.921621,1.577332,0.398598,0.036613,0.016497,0.916246,-1.394236,-2.035746,1.568918,-0.408634,0.605557,0.404019,0.550534,-1.411680,-2.045944,1.310747,-0.265931,0.678666,0.266397,0.630655,-1.429459,-2.053375,1.027451,0.629284,0.025218,-0.105423,0.769579,
905968,-1.538311,-1.981075,1.096292,-0.689132,0.018695,-0.025810,0.723935,-1.549019,-2.084911,1.007586,-0.823593,0.033220,-0.093221,0.558481,-1.635938,-2.062388,0.560629,-0.797292,0.044125,-0.105926,0.592587,-1.739214,-2.036626,0.106044,-0.457843,0.009812,-0.019024,0.888775,-1.643591,-2.104812,0.020953,-0.457843,0.009812,-0.019024,0.888775,-1.538626,-1.875196,1.009372,-0.608229,-0.075691,-0.039894,0.789137,-1.506285,-1.804505,0.560090,-0.587040,-0.013402,-0.077199,0.805757,-1.538522,-1.739068,0.098888,-0.566058,-0.039797,0.057794,0.821374,-1.416120,-1.785700,0.036626,-0.566058,-0.039797,0.057794,0.821374,-1.532236,-1.982200,1.193086,-0.666835,0.023797,-0.016607,0.744640,-1.525786,-1.981416,1.304885,-0.639433,0.029899,-0.005603,0.768244,-1.519361,-1.977831,1.425648,-0.608717,0.036401,0.006201,0.792528,-1.501911,-1.974603,1.541907,-0.577051,0.042906,0.018006,0.815381,-1.507319,-1.961139,1.661606,-0.698749,0.037204,-0.007598,0.714358,-1.500942,-1.957026,1.761303,-0.788378,0.031701,-0.029402,0.613669,-1.527437,-2.013474,1.586414,-0.717228,0.043602,0.013898,0.695334,-1.522346,-2.168870,1.598982,-0.322245,-0.592790,-0.311540,0.669104,-1.545524,-2.184891,1.341597,-0.411840,-0.548055,-0.392333,0.613268,-1.562573,-2.206214,1.058971,0.051406,0.475722,-0.853657,-0.205709,-1.495069,-1.921422,1.577522,0.399241,0.036199,0.016705,0.915979,-1.389228,-2.035688,1.569259,-0.408525,0.605237,0.404329,0.550739,-1.406425,-2.045903,1.311067,-0.265617,0.678549,0.267024,0.630648,-1.424020,-2.053672,1.027761,0.629022,0.024596,-0.105302,0.769830,
905978,-1.533444,-1.980421,1.096529,-0.689073,0.017938,-0.026853,0.723972,-1.544204,-2.084018,1.007571,-0.822378,0.035206,-0.094444,0.559943,-1.633011,-2.062195,0.560861,-0.795955,0.046587,-0.107535,0.593904,-1.738772,-2.037184,0.106793,-0.458225,0.011233,-0.021866,0.888496,-1.643524,-2.104958,0.020959,-0.458225,0.011233,-0.021866,0.888496,-1.533766,-1.874333,1.009888,-0.608339,-0.074083,-0.038948,0.789252,-1.502055,-1.805206,0.560341,-0.586925,-0.013591,-0.076344,0.805919,-1.533673,-1.740294,0.098990,-0.566705,-0.038943,0.056372,0.821067,-1.411389,-1.786674,0.036291,-0.566705,-0.038943,0.056372,0.821067,-1.527336,-1.981795,1.193307,-0.666735,0.023228,-0.017364,0.744730,-1.520868,-1.981222,1.305108,-0.639176,0.029617,-0.005982,0.768466,-1.514436,-1.977754,1.425864,-0.608387,0.036404,0.006296,0.792780,-1.497002,-1.974520,1.542106,-0.576544,0.043188,0.018573,0.815712,-1.502423,-1.960895,1.661801,-0.698270,0.037298,-0.007314,0.714825,-1.496070,-1.956733,1.761499,-0.787890,0.031416,-0.029212,0.614320,-1.522586,-2.013310,1.586662,-0.716764,0.043603,0.013614,0.695818,-1.517703,-2.168712,1.599171,-0.321853,-0.592955,-0.310674,0.669550,-1.540913,-2.184912,1.341778,-0.411651,-0.547960,-0.391480,0.614025,-1.558111,-2.206633,1.059190,0.051785,0.474869,-0.854223,-0.205235,-1.490106,-1.921296,1.577659,0.399906,0.035726,0.017083,0.915700,-1.384420,-2.035717,1.569585,-0.408249,0.604871,0.404622,0.551130,-1.401271,-2.045944,1.311382,-0.265243,0.678372,0.267597,0.630754,-1.418616,-2.054024,1.028080,0.628838,0.023933,-0.105114,0.770027,
905988,-1.527677,-1.979745,1.096887,-0.688961,0.016612,-0.028092,0.724063,-1.538460,-2.083018,1.007552,-0.821168,0.037385,-0.095895,0.561329,-1.629402,-2.061928,0.561276,-0.794529,0.049478,-0.109586,0.595203,-1.738225,-2.037725,0.107800,-0.458709,0.013085,-0.025372,0.888128,-1.643444,-2.105000,0.021029,-0.458709,0.013085,-0.025372,0.888128,-1.527938,-1.873342,1.010628,-0.608438,-0.071625,-0.038010,0.789448,-1.497465,-1.806240,0.560682,-0.586745,-0.013998,-0.075116,0.806158,-1.528086,-1.742020,0.099203,-0.567722,-0.037712,0.054518,0.820547,-1.405959,-1.788029,0.035920,-0.567722,-0.037712,0.054518,0.820547,-1.521589,-1.981471,1.193663,-0.666575,0.022310,-0.018195,0.744882,-1.515151,-1.981176,1.305453,-0.638957,0.029107,-0.006298,0.768665,-1.508764,-1.977847,1.426217,-0.607980,0.036305,0.006301,0.793097,-1.491349,-1.974641,1.542461,-0.575970,0.043502,0.019098,0.816089,-1.496769,-1.960861,1.662119,-0.697646,0.037302,-0.006904,0.715437,-1.490469,-1.956644,1.761820,-0.787263,0.031303,-0.029004,0.615139,-1.516988,-2.013334,1.587054,-0.716259,0.043504,0.013403,0.696349,-1.512334,-2.168744,1.599499,-0.321326,-0.593239,-0.309828,0.669943,-1.535546,-2.185042,1.342093,-0.411540,-0.547853,-0.390446,0.614852,-1.552862,-2.207264,1.059549,0.052202,0.473953,-0.854876,-0.204525,-1.484388,-1.921390,1.577942,0.400718,0.035206,0.017498,0.915358,-1.378887,-2.036010,1.570076,-0.407946,0.604566,0.404940,0.551456,-1.395418,-2.046289,1.311864,-0.264915,0.678134,0.268109,0.630929,-1.412482,-2.054622,1.028527,0.628737,0.023306,-0.105007,0.770143,
905999,-1.521236,-1.979135,1.097376,-0.688849,0.014944,-0.029336,0.724157,-1.532001,-2.082040,1.007609,-0.819939,0.039770,-0.097454,0.562691,-1.625268,-2.061772,0.561795,-0.793121,0.052707,-0.111884,0.596375,-1.737490,-2.038498,0.109151,-0.459141,0.015377,-0.029647,0.887735,-1.643335,-2.105180,0.021262,-0.459141,0.015377,-0.029647,0.887735,-1.521391,-1.872376,1.011551,-0.608755,-0.068193,-0.036957,0.789558,-1.492809,-1.807914,0.561101,-0.586527,-0.014410,-0.073550,0.806455,-1.522244,-1.744627,0.099399,-0.568996,-0.036364,0.052445,0.819860,-1.400293,-1.790173,0.035476,-0.568996,-0.036364,0.052445,0.819860,-1.515217,-1.981259,1.194152,-0.666421,0.021055,-0.019025,0.745036,-1.508864,-1.981291,1.305962,-0.638637,0.028272,-0.006810,0.768958,-1.502551,-1.978189,1.426741,-0.607639,0.035991,0.006401,0.793372,-1.485207,-1.975021,1.543007,-0.575531,0.043707,0.019617,0.816375,-1.490649,-1.961102,1.662656,-0.697117,0.037405,-0.006488,0.715951,-1.484389,-1.956816,1.762358,-0.786716,0.031301,-0.028792,0.615848,-1.510900,-2.013642,1.587639,-0.715655,0.043298,0.013501,0.696980,-1.506521,-2.169055,1.600067,-0.321018,-0.593569,-0.309007,0.670177,-1.529631,-2.185483,1.342676,-0.411459,-0.547675,-0.389425,0.615712,-1.547094,-2.208232,1.060210,0.052613,0.473115,-0.855490,-0.203793,-1.478202,-1.921734,1.578434,0.401653,0.034690,0.018016,0.914957,-1.372926,-2.036571,1.570790,-0.407517,0.604247,0.405144,0.551973,-1.389077,-2.046861,1.312547,-0.264298,0.677950,0.268637,0.631161,-1.405813,-2.055555,1.029221,0.628648,0.022471,-0.104901,0.770255,
906009,-1.514853,-1.978661,1.097888,-0.688748,0.013144,-0.030377,0.724245,-1.525555,-2.081206,1.007698,-0.818813,0.041854,-0.098876,0.563930,-1.620897,-2.061612,0.562305,-0.791864,0.055925,-0.114248,0.597303,-1.736585,-2.039239,0.110457,-0.459623,0.017745,-0.034193,0.887278,-1.643089,-2.105274,0.021392,-0.459623,0.017745,-0.034193,0.887278,-1.514866,-1.871560,1.012486,-0.609120,-0.064687,-0.035536,0.789636,-1.488025,-1.810040,0.561498,-0.586339,-0.014694,-0.071845,0.806740,-1.516295,-1.747866,0.099574,-0.570218,-0.035132,0.050550,0.819184,-1.394487,-1.792974,0.035061,-0.570218,-0.035132,0.050550,0.819184,-1.508948,-1.981173,1.194662,-0.666231,0.019635,-0.019783,0.745225,-1.502719,-1.981545,1.306480,-0.638448,0.027325,-0.007094,0.769147,-1.496538,-1.978644,1.427270,-0.607331,0.035611,0.006400,0.793625,-1.479262,-1.975541,1.543558,-0.575073,0.043802,0.020091,0.816681,-1.484741,-1.961508,1.663185,-0.696588,0.037502,-0.006110,0.716465,-1.478518,-1.957159,1.762875,-0.786185,0.031303,-0.028509,0.616540,-1.505014,-2.014092,1.588211,-0.715239,0.043106,0.013501,0.697418,-1.500826,-2.169529,1.600602,-0.320553,-0.593869,-0.308258,0.670479,-1.523905,-2.186028,1.343228,-0.411440,-0.547555,-0.388460,0.616441,-1.541453,-2.209269,1.060780,0.052898,0.472363,-0.856067,-0.203037,-1.472216,-1.922232,1.578937,0.402395,0.034310,0.018489,0.914636,-1.367110,-2.037253,1.571468,-0.406853,0.603962,0.405333,0.552635,-1.382803,-2.047592,1.313198,-0.263546,0.677775,0.269117,0.631459,-1.399178,-2.056668,1.029876,0.628731,0.021524,-0.104710,0.770240,
906020,-1.507511,-1.978213,1.098431,-0.688632,0.010951,-0.031624,0.724338,-1.518128,-2.080320,1.007730,-0.817652,0.044045,-0.100440,0.565170,-1.615712,-2.061398,0.562777,-0.790475,0.059889,-0.117175,0.598191,-1.735653,-2.040152,0.112065,-0.460055,0.020460,-0.039414,0.886779,-1.642943,-2.105457,0.021663,-0.460055,0.020460,-0.039414,0.886779,-1.507350,-1.870698,1.013545,-0.609693,-0.060620,-0.033773,0.789594,-1.482482,-1.812686,0.562049,-0.586134,-0.014905,-0.069861,0.807059,-1.509488,-1.751873,0.099876,-0.571478,-0.033880,0.048667,0.818472,-1.387832,-1.796532,0.034776,-0.571478,-0.033880,0.048667,0.818472,-1.501748,-1.981194,1.195205,-0.666022,0.017961,-0.020615,0.745431,-1.495674,-1.981957,1.307028,-0.638131,0.026174,-0.007505,0.769446,-1.489641,-1.979312,1.427836,-0.606928,0.035090,0.006605,0.793954,-1.472492,-1.976260,1.544138,-0.574519,0.043902,0.020816,0.817048,-1.478040,-1.962059,1.663756,-0.695953,0.037610,-0.005590,0.717080,-1.471870,-1.957626,1.763449,-0.785457,0.031513,-0.028094,0.617475,-1.498328,-2.014723,1.588829,-0.714833,0.042692,0.013913,0.697852,-1.494332,-2.170159,1.601226,-0.320016,-0.594268,-0.307411,0.670771,-1.517345,-2.186718,1.343833,-0.411351,-0.547568,-0.387019,0.617395,-1.534927,-2.210595,1.061455,0.053306,0.471297,-0.856853,-0.202088,-1.465403,-1.922907,1.579456,0.403339,0.033789,0.018911,0.914231,-1.360526,-2.038144,1.572198,-0.405810,0.603744,0.405431,0.553568,-1.375644,-2.048572,1.313892,-0.262598,0.677556,0.269632,0.631869,-1.391568,-2.058092,1.030549,0.628974,0.020275,-0.104711,0.770076,
906030,-1.498823,-1.977879,1.099153,-0.688497,0.007966,-0.032983,0.724445,-1.509276,-2.079431,1.007804,-0.816534,0.046400,-0.102208,0.566280,-1.609346,-2.061200,0.563319,-0.789024,0.064621,-0.120690,0.598915,-1.734417,-2.041312,0.113893,-0.460557,0.023954,-0.046037,0.886112,-1.642728,-2.105695,0.021799,-0.460557,0.023954,-0.046037,0.886112,-1.498395,-1.869847,1.014918,-0.610648,-0.055496,-0.031974,0.789308,-1.476257,-1.815935,0.562750,-0.585917,-0.015148,-0.067335,0.807427,-1.501679,-1.756874,0.100264,-0.572580,-0.032497,0.046457,0.817886,-1.380223,-1.801108,0.034485,-0.572580,-0.032497,0.046457,0.817886,-1.493298,-1.981450,1.195924,-0.665842,0.015585,-0.021490,0.745620,-1.487491,-1.982715,1.307744,-0.637867,0.024573,-0.007771,0.769715,-1.481715,-1.980369,1.428569,-0.606476,0.034315,0.006894,0.794331,-1.464751,-1.977390,1.544897,-0.573931,0.043880,0.021713,0.817439,-1.470415,-1.963005,1.664480,-0.695182,0.037973,-0.004959,0.717813,-1.464274,-1.958438,1.764173,-0.784594,0.032167,-0.027632,0.618558,-1.490687,-2.015749,1.589612,-0.714267,0.042039,0.014736,0.698454,-1.486961,-2.171181,1.602055,-0.319186,-0.594867,-0.306338,0.671127,-1.509880,-2.187745,1.344647,-0.411348,-0.547587,-0.385292,0.618459,-1.527451,-2.212403,1.062332,0.053527,0.469996,-0.857844,-0.200855,-1.457631,-1.923997,1.580141,0.404624,0.033039,0.019473,0.913679,-1.353075,-2.039519,1.573182,-0.404453,0.603528,0.405311,0.554882,-1.367488,-2.049977,1.314840,-0.261133,0.677291,0.270062,0.632576,-1.382773,-2.060044,1.031462,0.629426,0.018719,-0.104705,0.769746,
906040,-1.491874,-1.977836,1.099950,-0.688394,0.005360,-0.034121,0.724514,-1.502169,-2.078907,1.008047,-0.815834,0.047943,-0.103427,0.566938,-1.603898,-2.061104,0.563958,-0.788078,0.068485,-0.123569,0.599144,-1.733158,-2.042366,0.115669,-0.461044,0.027183,-0.052165,0.885425,-1.642429,-2.105870,0.022031,-0.461044,0.027183,-0.052165,0.885425,-1.491214,-1.869363,1.016280,-0.611442,-0.051445,-0.030643,0.789020,-1.471286,-1.818636,0.563644,-0.585798,-0.015340,-0.065442,0.807665,-1.495518,-1.760879,0.100892,-0.573095,-0.031223,0.044604,0.817678,-1.374300,-1.804880,0.034536,-0.573095,-0.031223,0.044604,0.817678,-1.486564,-1.981916,1.196715,-0.665701,0.013481,-0.022241,0.745766,-1.480996,-1.983621,1.308549,-0.637594,0.023181,-0.008040,0.769981,-1.475437,-1.981542,1.429391,-0.606168,0.033522,0.007240,0.794597,-1.458667,-1.978622,1.545755,-0.573476,0.043784,0.022542,0.817741,-1.464454,-1.964080,1.665310,-0.694520,0.038262,-0.004400,0.718442,-1.458345,-1.959398,1.765001,-0.783919,0.032842,-0.027341,0.619391,-1.484692,-2.016897,1.590488,-0.713906,0.041324,0.015721,0.698844,-1.481146,-2.172325,1.602998,-0.318595,-0.595309,-0.305555,0.671372,-1.503990,-2.188898,1.345565,-0.411349,-0.547706,-0.383906,0.619214,-1.521486,-2.214137,1.063299,0.053603,0.469050,-0.858595,-0.199833,-1.451534,-1.925193,1.580939,0.405762,0.032323,0.019762,0.913193,-1.347250,-2.040977,1.574232,-0.403283,0.603444,0.405183,0.555919,-1.361120,-2.051497,1.315873,-0.259956,0.677101,0.270216,0.633198,-1.375910,-2.061924,1.032484,0.629903,0.017542,-0.104751,0.769377,
906051,-1.484115,-1.978005,1.101009,-0.688319,0.002596,-0.035292,0.724545,-1.494224,-2.078557,1.008534,-0.815297,0.049073,-0.104478,0.567421,-1.597287,-2.060982,0.564762,-0.787179,0.073189,-0.127054,0.599040,-1.731632,-2.043707,0.117900,-0.461585,0.031342,-0.059963,0.884512,-1.642165,-2.106093,0.022315,-0.461585,0.031342,-0.059963,0.884512,-1.483217,-1.869083,1.017946,-0.612315,-0.047653,-0.029335,0.788631,-1.465327,-1.821377,0.564834,-0.585710,-0.015525,-0.063617,0.807871,-1.488412,-1.764888,0.101894,-0.573241,-0.029765,0.042521,0.817741,-1.367511,-1.808752,0.034884,-0.573241,-0.029765,0.042521,0.817741,-1.479038,-1.982619,1.197754,-0.665553,0.011294,-0.022972,0.745911,-1.473728,-1.984773,1.309581,-0.637417,0.021539,-0.008273,0.770174,-1.468438,-1.982992,1.430436,-0.605849,0.032584,0.007473,0.794877,-1.451874,-1.980173,1.546835,-0.573044,0.043631,0.023319,0.818030,-1.457789,-1.965490,1.666373,-0.693942,0.038600,-0.003855,0.718986,-1.451705,-1.960688,1.766054,-0.783250,0.033618,-0.027028,0.620209,-1.477991,-2.018375,1.591582,-0.713570,0.040409,0.016843,0.699214,-1.474617,-2.173813,1.604146,-0.318033,-0.595776,-0.304759,0.671586,-1.497356,-2.190395,1.346728,-0.411356,-0.547891,-0.382615,0.619845,-1.514736,-2.216147,1.064477,0.053579,0.468161,-0.859300,-0.198895,-1.444731,-1.926709,1.581969,0.406912,0.031410,0.020075,0.912707,-1.340723,-2.042753,1.575575,-0.401821,0.603348,0.404836,0.557331,-1.353924,-2.053272,1.317167,-0.258527,0.676862,0.270190,0.634050,-1.368111,-2.064042,1.033755,0.630634,0.016139,-0.104955,0.768781,
906061,-1.476607,-1.978287,1.102080,-0.688264,0.000159,-0.036487,0.724542,-1.486566,-2.078358,1.009083,-0.815025,0.049577,-0.105058,0.567661,-1.590310,-2.060822,0.565445,-0.786496,0.078219,-0.130636,0.598532,-1.729981,-2.045253,0.120159,-0.462231,0.035712,-0.068168,0.883414,-1.641861,-2.106415,0.022562,-0.462231,0.035712,-0.068168,0.883414,-1.475526,-1.868951,1.019579,-0.613104,-0.044735,-0.028295,0.788227,-1.459189,-1.823601,0.566170,-0.585666,-0.015602,-0.062124,0.808017,-1.481392,-1.768195,0.103107,-0.573043,-0.028369,0.040516,0.818031,-1.360831,-1.812021,0.035470,-0.573043,-0.028369,0.040516,0.818031,-1.471713,-1.983394,1.198804,-0.665464,0.009211,-0.023683,0.745997,-1.466645,-1.985978,1.310637,-0.637297,0.020041,-0.008526,0.770310,-1.461595,-1.984476,1.431504,-0.605562,0.031670,0.007829,0.795129,-1.445252,-1.981730,1.547929,-0.572606,0.043274,0.024285,0.818327,-1.451361,-1.966898,1.667441,-0.693349,0.039006,-0.003246,0.719538,-1.445298,-1.961957,1.767119,-0.782525,0.034585,-0.026724,0.621083,-1.471484,-2.019854,1.592678,-0.713292,0.039571,0.017884,0.699520,-1.468254,-2.175290,1.605292,-0.317626,-0.596283,-0.303970,0.671687,-1.490815,-2.191912,1.347860,-0.411534,-0.548178,-0.381292,0.620288,-1.507930,-2.218177,1.065674,0.053426,0.467445,-0.859928,-0.197902,-1.438119,-1.928230,1.583012,0.407982,0.030570,0.020378,0.912251,-1.334355,-2.044531,1.576906,-0.400065,0.603318,0.404349,0.558978,-1.346808,-2.055057,1.318458,-0.256864,0.676596,0.270026,0.635078,-1.360302,-2.066171,1.035058,0.631564,0.014615,-0.105238,0.768009,
906072,-1.469902,-1.978577,1.103039,-0.688283,-0.001873,-0.037597,0.724465,-1.479730,-2.078232,1.009592,-0.814991,0.049392,-0.105186,0.567703,-1.583467,-2.060486,0.565982,-0.785999,0.083179,-0.134125,0.597743,-1.728336,-2.046673,0.122350,-0.462888,0.039848,-0.075860,0.882265,-1.641493,-2.106662,0.022879,-0.462888,0.039848,-0.075860,0.882265,-1.468703,-1.868884,1.021028,-0.613725,-0.042787,-0.027589,0.787877,-1.453402,-1.825117,0.567443,-0.585656,-0.015601,-0.061148,0.808099,-1.475070,-1.770440,0.104251,-0.572502,-0.027088,0.038677,0.818543,-1.354853,-1.814336,0.036036,-0.572502,-0.027088,0.038677,0.818543,-1.465146,-1.984110,1.199741,-0.665413,0.007418,-0.024381,0.746040,-1.460273,-1.987079,1.311583,-0.637103,0.018686,-0.008623,0.770504,-1.455460,-1.985806,1.432462,-0.605253,0.030776,0.008313,0.795395,-1.439350,-1.983106,1.548928,-0.572132,0.042768,0.025372,0.818653,-1.445697,-1.968123,1.668405,-0.692612,0.039394,-0.002643,0.720229,-1.439657,-1.963047,1.768074,-0.781732,0.035694,-0.026456,0.622030,-1.465715,-2.021147,1.593666,-0.713042,0.038632,0.018993,0.699799,-1.462620,-2.176588,1.606325,-0.317295,-0.596810,-0.303013,0.671807,-1.484962,-2.193326,1.348899,-0.411874,-0.548542,-0.379921,0.620581,-1.501693,-2.220130,1.066717,0.053090,0.466832,-0.860553,-0.196717,-1.432236,-1.929572,1.583960,0.408987,0.029609,0.020691,0.911825,-1.328707,-2.046106,1.578177,-0.398376,0.603243,0.403701,0.560732,-1.340413,-2.056540,1.319728,-0.255150,0.676318,0.269644,0.636228,-1.353193,-2.067916,1.036315,0.632664,0.013141,-0.105696,0.767067,
